x,y,layer1,layer2,voltage1,voltage2,current
3417.46,2977.04,INT3__SIGN_,INT4__PWR_,0.0028051,0.0028051,-3.87269e-15
3417.46,2977.04,INT4__PWR_,BOTTOM_LAYER,0.0028051,0.0028051,-7.17689e-15
3412.45,4896.17,TOP_LAYER,INT1__GND_,0.00303014,0.00303014,-0
3412.45,4896.17,INT1__GND_,INT2__SIGN_,0.00303014,0.00303014,-6.09483e-16
3412.45,4896.17,INT2__SIGN_,INT3__SIGN_,0.00303014,0.00303014,-2.25899e-15
3412.45,4896.17,INT3__SIGN_,INT4__PWR_,0.00303014,0.00303014,-1.21897e-15
3412.45,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00303014,0.00303014,-0
3418.56,1079.73,TOP_LAYER,INT1__GND_,0.00257939,0.00257939,-0
3418.56,1079.73,INT1__GND_,INT2__SIGN_,0.00257939,0.00257939,-0
3418.56,1079.73,INT2__SIGN_,INT3__SIGN_,0.00257939,0.00257939,-2.25899e-15
3418.56,1079.73,INT3__SIGN_,INT4__PWR_,0.00257939,0.00257939,-6.09483e-16
3418.56,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00257939,0.00257939,-0
3461.66,4896.17,TOP_LAYER,INT1__GND_,0.00303342,0.00303342,-0
3461.66,4896.17,INT1__GND_,INT2__SIGN_,0.00303342,0.00303342,-1.21897e-15
3461.66,4896.17,INT2__SIGN_,INT3__SIGN_,0.00303342,0.00303342,-0
3461.66,4896.17,INT3__SIGN_,INT4__PWR_,0.00303342,0.00303342,-1.21897e-15
3461.66,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00303342,0.00303342,-0
3467.78,1079.73,TOP_LAYER,INT1__GND_,0.0025641,0.0025641,-0
3467.78,1079.73,INT1__GND_,INT2__SIGN_,0.0025641,0.0025641,-1.82845e-15
3467.78,1079.73,INT2__SIGN_,INT3__SIGN_,0.0025641,0.0025641,-2.25899e-15
3467.78,1079.73,INT3__SIGN_,INT4__PWR_,0.0025641,0.0025641,-6.09483e-16
3467.78,1079.73,INT4__PWR_,BOTTOM_LAYER,0.0025641,0.0025641,-0
3510.88,4896.17,TOP_LAYER,INT1__GND_,0.00303663,0.00303663,-0
3510.88,4896.17,INT1__GND_,INT2__SIGN_,0.00303663,0.00303663,-1.21897e-15
3510.88,4896.17,INT2__SIGN_,INT3__SIGN_,0.00303663,0.00303663,-0
3510.88,4896.17,INT3__SIGN_,INT4__PWR_,0.00303663,0.00303663,-1.21897e-15
3510.88,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00303663,0.00303663,-0
3516.99,1079.73,TOP_LAYER,INT1__GND_,0.00254878,0.00254878,-0
3516.99,1079.73,INT1__GND_,INT2__SIGN_,0.00254878,0.00254878,-6.09483e-16
3516.99,1079.73,INT2__SIGN_,INT3__SIGN_,0.00254878,0.00254878,-0
3516.99,1079.73,INT3__SIGN_,INT4__PWR_,0.00254878,0.00254878,-6.09483e-16
3516.99,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00254878,0.00254878,-0
3560.09,4896.17,TOP_LAYER,INT1__GND_,0.00304297,0.00304297,-0
3560.09,4896.17,INT1__GND_,INT2__SIGN_,0.00304297,0.00304297,-2.43793e-15
3560.09,4896.17,INT2__SIGN_,INT3__SIGN_,0.00304297,0.00304297,-2.25899e-15
3560.09,4896.17,INT3__SIGN_,INT4__PWR_,0.00304297,0.00304297,-1.21897e-15
3560.09,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00304297,0.00304297,-0
3566.2,1079.73,TOP_LAYER,INT1__GND_,0.00251825,0.00251825,-0
3566.2,1079.73,INT1__GND_,INT2__SIGN_,0.00251825,0.00251825,-0
3566.2,1079.73,INT2__SIGN_,INT3__SIGN_,0.00251825,0.00251825,-2.25899e-15
3566.2,1079.73,INT3__SIGN_,INT4__PWR_,0.00251825,0.00251825,-6.09483e-16
3566.2,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00251825,0.00251825,-0
3609.3,4896.17,TOP_LAYER,INT1__GND_,0.00304623,0.00304623,-0
3609.3,4896.17,INT1__GND_,INT2__SIGN_,0.00304623,0.00304623,-3.04741e-15
3609.3,4896.17,INT2__SIGN_,INT3__SIGN_,0.00304623,0.00304623,-0
3609.3,4896.17,INT3__SIGN_,INT4__PWR_,0.00304623,0.00304623,-1.21897e-15
3609.3,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00304623,0.00304623,-0
3615.41,1079.73,TOP_LAYER,INT1__GND_,0.00250345,0.00250345,-0
3615.41,1079.73,INT1__GND_,INT2__SIGN_,0.00250345,0.00250345,-6.09483e-16
3615.41,1079.73,INT2__SIGN_,INT3__SIGN_,0.00250345,0.00250345,-0
3615.41,1079.73,INT3__SIGN_,INT4__PWR_,0.00250345,0.00250345,-6.09483e-16
3615.41,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00250345,0.00250345,-0
3658.52,4896.17,TOP_LAYER,INT1__GND_,0.00304961,0.00304961,-0
3658.52,4896.17,INT1__GND_,INT2__SIGN_,0.00304961,0.00304961,-1.21897e-15
3658.52,4896.17,INT2__SIGN_,INT3__SIGN_,0.00304961,0.00304961,-0
3658.52,4896.17,INT3__SIGN_,INT4__PWR_,0.00304961,0.00304961,-1.21897e-15
3658.52,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00304961,0.00304961,-0
3664.63,1079.73,TOP_LAYER,INT1__GND_,0.00249065,0.00249065,-0
3664.63,1079.73,INT1__GND_,INT2__SIGN_,0.00249065,0.00249065,-6.09483e-16
3664.63,1079.73,INT2__SIGN_,INT3__SIGN_,0.00249065,0.00249065,-0
3664.63,1079.73,INT3__SIGN_,INT4__PWR_,0.00249065,0.00249065,-6.09483e-16
3664.63,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00249065,0.00249065,-0
3688.44,3568.27,TOP_LAYER,INT1__GND_,0.00291357,0.00291357,2.25899e-15
3688.44,3568.27,INT1__GND_,INT2__SIGN_,0.00291357,0.00291357,1.82845e-15
3688.44,3568.27,INT2__SIGN_,INT3__SIGN_,0.00291357,0.00291357,2.25899e-15
3688.44,3568.27,INT3__SIGN_,INT4__PWR_,0.00291357,0.00291357,3.04741e-15
3688.44,3568.27,INT4__PWR_,BOTTOM_LAYER,0.00291357,0.00291357,2.25899e-15
3707.73,4896.17,TOP_LAYER,INT1__GND_,0.00305313,0.00305313,-0
3707.73,4896.17,INT1__GND_,INT2__SIGN_,0.00305313,0.00305313,-6.09483e-16
3707.73,4896.17,INT2__SIGN_,INT3__SIGN_,0.00305313,0.00305313,-2.25899e-15
3707.73,4896.17,INT3__SIGN_,INT4__PWR_,0.00305313,0.00305313,-1.21897e-15
3707.73,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00305313,0.00305313,-0
3713.84,1079.73,TOP_LAYER,INT1__GND_,0.00247961,0.00247961,-0
3713.84,1079.73,INT1__GND_,INT2__SIGN_,0.00247961,0.00247961,-6.09483e-16
3713.84,1079.73,INT2__SIGN_,INT3__SIGN_,0.00247961,0.00247961,-0
3713.84,1079.73,INT3__SIGN_,INT4__PWR_,0.00247961,0.00247961,-6.09483e-16
3713.84,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00247961,0.00247961,-0
3730.45,4218.36,TOP_LAYER,INT1__GND_,0.00298896,0.00298896,1.57241e-14
3730.45,4218.36,INT1__GND_,INT2__SIGN_,0.00298896,0.00298878,0.000877722
3730.45,4218.36,INT2__SIGN_,INT3__SIGN_,0.00298878,0.00298874,0.000877722
3730.45,4218.36,INT3__SIGN_,INT4__PWR_,0.00298874,0.00298856,0.000877722
3730.45,4218.36,INT4__PWR_,BOTTOM_LAYER,0.00298856,0.00298851,0.000877722
3756.94,4896.17,TOP_LAYER,INT1__GND_,0.00306059,0.00306059,-0
3756.94,4896.17,INT1__GND_,INT2__SIGN_,0.00306059,0.00306059,-6.09483e-16
3756.94,4896.17,INT2__SIGN_,INT3__SIGN_,0.00306059,0.00306059,-2.25899e-15
3756.94,4896.17,INT3__SIGN_,INT4__PWR_,0.00306059,0.00306059,-1.21897e-15
3756.94,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00306059,0.00306059,-0
3763.05,1079.73,TOP_LAYER,INT1__GND_,0.00246014,0.00246014,-0
3763.05,1079.73,INT1__GND_,INT2__SIGN_,0.00246014,0.00246014,-6.09483e-16
3763.05,1079.73,INT2__SIGN_,INT3__SIGN_,0.00246014,0.00246014,-0
3763.05,1079.73,INT3__SIGN_,INT4__PWR_,0.00246014,0.00246014,-6.09483e-16
3763.05,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00246014,0.00246014,-0
3813.13,4218.36,TOP_LAYER,INT1__GND_,0.00298896,0.00298896,2.35862e-14
3813.13,4218.36,INT1__GND_,INT2__SIGN_,0.00298896,0.00298893,0.000164806
3813.13,4218.36,INT2__SIGN_,INT3__SIGN_,0.00298893,0.00298892,0.000164806
3813.13,4218.36,INT3__SIGN_,INT4__PWR_,0.00298892,0.00298889,0.000164806
3813.13,4218.36,INT4__PWR_,BOTTOM_LAYER,0.00298889,0.00298888,0.000164806
3806.15,4896.17,TOP_LAYER,INT1__GND_,0.00306454,0.00306454,-0
3806.15,4896.17,INT1__GND_,INT2__SIGN_,0.00306454,0.00306454,-6.09483e-16
3806.15,4896.17,INT2__SIGN_,INT3__SIGN_,0.00306454,0.00306454,-2.25899e-15
3806.15,4896.17,INT3__SIGN_,INT4__PWR_,0.00306454,0.00306454,-1.21897e-15
3806.15,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00306454,0.00306454,-0
3812.26,1079.73,TOP_LAYER,INT1__GND_,0.00245077,0.00245077,-0
3812.26,1079.73,INT1__GND_,INT2__SIGN_,0.00245077,0.00245077,-6.09483e-16
3812.26,1079.73,INT2__SIGN_,INT3__SIGN_,0.00245077,0.00245077,-0
3812.26,1079.73,INT3__SIGN_,INT4__PWR_,0.00245077,0.00245077,-6.09483e-16
3812.26,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00245077,0.00245077,-0
3855.37,4896.17,TOP_LAYER,INT1__GND_,0.00306863,0.00306863,-0
3855.37,4896.17,INT1__GND_,INT2__SIGN_,0.00306863,0.00306863,-6.09483e-16
3855.37,4896.17,INT2__SIGN_,INT3__SIGN_,0.00306863,0.00306863,-2.25899e-15
3855.37,4896.17,INT3__SIGN_,INT4__PWR_,0.00306863,0.00306863,-1.21897e-15
3855.37,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00306863,0.00306863,-0
3861.48,1079.73,TOP_LAYER,INT1__GND_,0.00244137,0.00244137,-0
3861.48,1079.73,INT1__GND_,INT2__SIGN_,0.00244137,0.00244137,-6.09483e-16
3861.48,1079.73,INT2__SIGN_,INT3__SIGN_,0.00244137,0.00244137,-0
3861.48,1079.73,INT3__SIGN_,INT4__PWR_,0.00244137,0.00244137,-6.09483e-16
3861.48,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00244137,0.00244137,-0
3904.58,4896.17,TOP_LAYER,INT1__GND_,0.00307288,0.00307288,-0
3904.58,4896.17,INT1__GND_,INT2__SIGN_,0.00307288,0.00307288,-6.09483e-16
3904.58,4896.17,INT2__SIGN_,INT3__SIGN_,0.00307288,0.00307288,-2.25899e-15
3904.58,4896.17,INT3__SIGN_,INT4__PWR_,0.00307288,0.00307288,-1.21897e-15
3904.58,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00307288,0.00307288,-0
3910.69,1079.73,TOP_LAYER,INT1__GND_,0.00243184,0.00243184,-0
3910.69,1079.73,INT1__GND_,INT2__SIGN_,0.00243184,0.00243184,-6.09483e-16
3910.69,1079.73,INT2__SIGN_,INT3__SIGN_,0.00243184,0.00243184,-0
3910.69,1079.73,INT3__SIGN_,INT4__PWR_,0.00243184,0.00243184,-6.09483e-16
3910.69,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00243184,0.00243184,-0
3953.79,4896.17,TOP_LAYER,INT1__GND_,0.00308186,0.00308186,-0
3953.79,4896.17,INT1__GND_,INT2__SIGN_,0.00308186,0.00308186,-1.21897e-15
3953.79,4896.17,INT2__SIGN_,INT3__SIGN_,0.00308186,0.00308186,-0
3953.79,4896.17,INT3__SIGN_,INT4__PWR_,0.00308186,0.00308186,-1.21897e-15
3953.79,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00308186,0.00308186,-0
3959.9,1079.73,TOP_LAYER,INT1__GND_,0.0024121,0.0024121,-0
3959.9,1079.73,INT1__GND_,INT2__SIGN_,0.0024121,0.0024121,-6.09483e-16
3959.9,1079.73,INT2__SIGN_,INT3__SIGN_,0.0024121,0.0024121,-0
3959.9,1079.73,INT3__SIGN_,INT4__PWR_,0.0024121,0.0024121,-6.09483e-16
3959.9,1079.73,INT4__PWR_,BOTTOM_LAYER,0.0024121,0.0024121,-0
4003,4896.17,TOP_LAYER,INT1__GND_,0.00308656,0.00308656,-0
4003,4896.17,INT1__GND_,INT2__SIGN_,0.00308656,0.00308656,-1.21897e-15
4003,4896.17,INT2__SIGN_,INT3__SIGN_,0.00308656,0.00308656,-0
4003,4896.17,INT3__SIGN_,INT4__PWR_,0.00308656,0.00308656,-1.21897e-15
4003,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00308656,0.00308656,-0
4009.11,1079.73,TOP_LAYER,INT1__GND_,0.00240165,0.00240165,-0
4009.11,1079.73,INT1__GND_,INT2__SIGN_,0.00240165,0.00240165,-1.82845e-15
4009.11,1079.73,INT2__SIGN_,INT3__SIGN_,0.00240165,0.00240165,-2.25899e-15
4009.11,1079.73,INT3__SIGN_,INT4__PWR_,0.00240165,0.00240165,-6.09483e-16
4009.11,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00240165,0.00240165,-0
4039.61,2247.79,TOP_LAYER,INT1__GND_,13.9731,13.9731,-0
4039.61,2247.79,INT1__GND_,INT2__SIGN_,13.9731,13.9731,-4.99288e-12
4039.61,2247.79,INT2__SIGN_,INT3__SIGN_,13.9731,13.9731,9.25284e-12
4039.61,2247.79,INT3__SIGN_,INT4__PWR_,13.9731,13.9731,1.99715e-11
4039.61,2247.79,INT4__PWR_,BOTTOM_LAYER,13.9731,13.9731,1.85057e-11
4052.22,4896.17,TOP_LAYER,INT1__GND_,0.00309122,0.00309122,-0
4052.22,4896.17,INT1__GND_,INT2__SIGN_,0.00309122,0.00309122,-2.43793e-15
4052.22,4896.17,INT2__SIGN_,INT3__SIGN_,0.00309122,0.00309122,-2.25899e-15
4052.22,4896.17,INT3__SIGN_,INT4__PWR_,0.00309122,0.00309122,-1.21897e-15
4052.22,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00309122,0.00309122,-0
4058.33,1079.73,TOP_LAYER,INT1__GND_,0.00239061,0.00239061,-0
4058.33,1079.73,INT1__GND_,INT2__SIGN_,0.00239061,0.00239061,-6.09483e-16
4058.33,1079.73,INT2__SIGN_,INT3__SIGN_,0.00239061,0.00239061,-0
4058.33,1079.73,INT3__SIGN_,INT4__PWR_,0.00239061,0.00239061,-6.09483e-16
4058.33,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00239061,0.00239061,-0
4063.23,4802.91,TOP_LAYER,INT1__GND_,0.0030936,0.00309207,0.00794981
4063.23,4802.91,INT1__GND_,INT2__SIGN_,0.00309207,0.00309207,1.21897e-15
4063.23,4802.91,INT2__SIGN_,INT3__SIGN_,0.00309207,0.00309207,2.25899e-15
4063.23,4802.91,INT3__SIGN_,INT4__PWR_,0.00309207,0.00309207,4.26638e-15
4063.23,4802.91,INT4__PWR_,BOTTOM_LAYER,0.00309207,0.00309207,2.25899e-15
4063.23,4834.41,TOP_LAYER,INT1__GND_,0.0030936,0.0030924,0.00624438
4063.23,4834.41,INT1__GND_,INT2__SIGN_,0.0030924,0.0030924,1.82845e-15
4063.23,4834.41,INT2__SIGN_,INT3__SIGN_,0.0030924,0.0030924,-0
4063.23,4834.41,INT3__SIGN_,INT4__PWR_,0.0030924,0.0030924,3.6569e-15
4063.23,4834.41,INT4__PWR_,BOTTOM_LAYER,0.0030924,0.0030924,4.51799e-15
4101.43,4896.17,TOP_LAYER,INT1__GND_,0.00309514,0.00309514,-0
4101.43,4896.17,INT1__GND_,INT2__SIGN_,0.00309514,0.00309514,-1.21897e-15
4101.43,4896.17,INT2__SIGN_,INT3__SIGN_,0.00309514,0.00309514,-0
4101.43,4896.17,INT3__SIGN_,INT4__PWR_,0.00309514,0.00309514,-1.21897e-15
4101.43,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00309514,0.00309514,-0
4102.6,4802.91,TOP_LAYER,INT1__GND_,0.00309615,0.0030955,0.00340414
4102.6,4802.91,INT1__GND_,INT2__SIGN_,0.0030955,0.0030955,2.43793e-15
4102.6,4802.91,INT2__SIGN_,INT3__SIGN_,0.0030955,0.0030955,-0
4102.6,4802.91,INT3__SIGN_,INT4__PWR_,0.0030955,0.0030955,3.04741e-15
4102.6,4802.91,INT4__PWR_,BOTTOM_LAYER,0.0030955,0.0030955,4.51799e-15
4102.6,4834.41,TOP_LAYER,INT1__GND_,0.00309615,0.00309581,0.00176796
4102.6,4834.41,INT1__GND_,INT2__SIGN_,0.00309581,0.00309581,1.21897e-15
4102.6,4834.41,INT2__SIGN_,INT3__SIGN_,0.00309581,0.00309581,2.25899e-15
4102.6,4834.41,INT3__SIGN_,INT4__PWR_,0.00309581,0.00309581,3.6569e-15
4102.6,4834.41,INT4__PWR_,BOTTOM_LAYER,0.00309581,0.00309581,4.51799e-15
4107.54,1079.73,TOP_LAYER,INT1__GND_,0.00236604,0.00236604,-0
4107.54,1079.73,INT1__GND_,INT2__SIGN_,0.00236604,0.00236604,-6.09483e-16
4107.54,1079.73,INT2__SIGN_,INT3__SIGN_,0.00236604,0.00236604,-0
4107.54,1079.73,INT3__SIGN_,INT4__PWR_,0.00236604,0.00236604,-6.09483e-16
4107.54,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00236604,0.00236604,-0
4141.97,4802.91,TOP_LAYER,INT1__GND_,0.00309936,0.00309881,0.00286082
4141.97,4802.91,INT1__GND_,INT2__SIGN_,0.00309881,0.00309881,3.6569e-15
4141.97,4802.91,INT2__SIGN_,INT3__SIGN_,0.00309881,0.00309881,2.25899e-15
4141.97,4802.91,INT3__SIGN_,INT4__PWR_,0.00309881,0.00309881,3.04741e-15
4141.97,4802.91,INT4__PWR_,BOTTOM_LAYER,0.00309881,0.00309881,4.51799e-15
4141.97,4834.41,TOP_LAYER,INT1__GND_,0.00309936,0.00309914,0.00116702
4141.97,4834.41,INT1__GND_,INT2__SIGN_,0.00309914,0.00309914,3.04741e-15
4141.97,4834.41,INT2__SIGN_,INT3__SIGN_,0.00309914,0.00309914,2.25899e-15
4141.97,4834.41,INT3__SIGN_,INT4__PWR_,0.00309914,0.00309914,3.04741e-15
4141.97,4834.41,INT4__PWR_,BOTTOM_LAYER,0.00309914,0.00309914,4.51799e-15
4150.32,1708.9,TOP_LAYER,INT1__GND_,13.9976,13.9976,-1.85057e-11
4150.32,1708.9,INT1__GND_,INT2__SIGN_,13.9976,13.9976,-9.98576e-12
4150.32,1708.9,INT2__SIGN_,INT3__SIGN_,13.9976,13.9976,-9.25284e-12
4150.32,1708.9,INT3__SIGN_,INT4__PWR_,13.9976,13.9976,-1.49786e-11
4150.32,1708.9,INT4__PWR_,BOTTOM_LAYER,13.9976,13.9976,-9.25284e-12
4150.32,1740.4,TOP_LAYER,INT1__GND_,13.9976,13.9976,-1.85057e-11
4150.32,1740.4,INT1__GND_,INT2__SIGN_,13.9976,13.9976,-9.98576e-12
4150.32,1740.4,INT2__SIGN_,INT3__SIGN_,13.9976,13.9976,-9.25284e-12
4150.32,1740.4,INT3__SIGN_,INT4__PWR_,13.9976,13.9976,-1.49786e-11
4150.32,1740.4,INT4__PWR_,BOTTOM_LAYER,13.9976,13.9976,-9.25284e-12
4150.32,1771.89,TOP_LAYER,INT1__GND_,13.9975,13.9975,-1.85057e-11
4150.32,1771.89,INT1__GND_,INT2__SIGN_,13.9975,13.9975,-9.98576e-12
4150.32,1771.89,INT2__SIGN_,INT3__SIGN_,13.9975,13.9975,-0
4150.32,1771.89,INT3__SIGN_,INT4__PWR_,13.9975,13.9975,-1.49786e-11
4150.32,1771.89,INT4__PWR_,BOTTOM_LAYER,13.9975,13.9975,-1.85057e-11
4150.32,1803.39,TOP_LAYER,INT1__GND_,13.9975,13.9975,-9.25284e-12
4150.32,1803.39,INT1__GND_,INT2__SIGN_,13.9975,13.9975,-9.98576e-12
4150.32,1803.39,INT2__SIGN_,INT3__SIGN_,13.9975,13.9975,-9.25284e-12
4150.32,1803.39,INT3__SIGN_,INT4__PWR_,13.9975,13.9975,-1.49786e-11
4150.32,1803.39,INT4__PWR_,BOTTOM_LAYER,13.9975,13.9975,-1.85057e-11
4150.64,4896.17,TOP_LAYER,INT1__GND_,0.00310207,0.00310207,-0
4150.64,4896.17,INT1__GND_,INT2__SIGN_,0.00310207,0.00310207,-1.21897e-15
4150.64,4896.17,INT2__SIGN_,INT3__SIGN_,0.00310207,0.00310207,-0
4150.64,4896.17,INT3__SIGN_,INT4__PWR_,0.00310207,0.00310207,-1.21897e-15
4150.64,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00310207,0.00310207,-0
4156.75,1079.73,TOP_LAYER,INT1__GND_,0.00235212,0.00235212,-0
4156.75,1079.73,INT1__GND_,INT2__SIGN_,0.00235212,0.00235212,-6.09483e-16
4156.75,1079.73,INT2__SIGN_,INT3__SIGN_,0.00235212,0.00235212,-0
4156.75,1079.73,INT3__SIGN_,INT4__PWR_,0.00235212,0.00235212,-6.09483e-16
4156.75,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00235212,0.00235212,-0
4178.98,2390.3,TOP_LAYER,INT1__GND_,0.00270015,0.00270015,-2.25899e-15
4178.98,2390.3,INT1__GND_,INT2__SIGN_,0.00270015,0.00270015,1.82845e-15
4178.98,2390.3,INT2__SIGN_,INT3__SIGN_,0.00270015,0.00270015,2.25899e-15
4178.98,2390.3,INT3__SIGN_,INT4__PWR_,0.00270015,0.00270015,3.04741e-15
4178.98,2390.3,INT4__PWR_,BOTTOM_LAYER,0.00270015,0.00270015,2.25899e-15
4181.34,4802.91,TOP_LAYER,INT1__GND_,0.00310303,0.00310214,0.00463763
4181.34,4802.91,INT1__GND_,INT2__SIGN_,0.00310214,0.00310214,2.43793e-15
4181.34,4802.91,INT2__SIGN_,INT3__SIGN_,0.00310214,0.00310214,4.51799e-15
4181.34,4802.91,INT3__SIGN_,INT4__PWR_,0.00310214,0.00310214,3.6569e-15
4181.34,4802.91,INT4__PWR_,BOTTOM_LAYER,0.00310214,0.00310214,2.25899e-15
4181.34,4834.41,TOP_LAYER,INT1__GND_,0.00310303,0.00310251,0.00273245
4181.34,4834.41,INT1__GND_,INT2__SIGN_,0.00310251,0.00310251,3.04741e-15
4181.34,4834.41,INT2__SIGN_,INT3__SIGN_,0.00310251,0.00310251,2.25899e-15
4181.34,4834.41,INT3__SIGN_,INT4__PWR_,0.00310251,0.00310251,3.6569e-15
4181.34,4834.41,INT4__PWR_,BOTTOM_LAYER,0.00310251,0.00310251,2.25899e-15
4189.69,1708.9,TOP_LAYER,INT1__GND_,13.9974,13.9974,-1.85057e-11
4189.69,1708.9,INT1__GND_,INT2__SIGN_,13.9974,13.9974,-9.98576e-12
4189.69,1708.9,INT2__SIGN_,INT3__SIGN_,13.9974,13.9974,-9.25284e-12
4189.69,1708.9,INT3__SIGN_,INT4__PWR_,13.9974,13.9974,-1.24822e-11
4189.69,1708.9,INT4__PWR_,BOTTOM_LAYER,13.9974,13.9974,-1.85057e-11
4189.69,1740.4,TOP_LAYER,INT1__GND_,13.9974,13.9974,-1.85057e-11
4189.69,1740.4,INT1__GND_,INT2__SIGN_,13.9974,13.9974,-9.98576e-12
4189.69,1740.4,INT2__SIGN_,INT3__SIGN_,13.9974,13.9974,-9.25284e-12
4189.69,1740.4,INT3__SIGN_,INT4__PWR_,13.9974,13.9974,-1.24822e-11
4189.69,1740.4,INT4__PWR_,BOTTOM_LAYER,13.9974,13.9974,-1.85057e-11
4189.69,1771.89,TOP_LAYER,INT1__GND_,13.9974,13.9974,-1.85057e-11
4189.69,1771.89,INT1__GND_,INT2__SIGN_,13.9974,13.9974,-9.98576e-12
4189.69,1771.89,INT2__SIGN_,INT3__SIGN_,13.9974,13.9974,-9.25284e-12
4189.69,1771.89,INT3__SIGN_,INT4__PWR_,13.9974,13.9974,-1.24822e-11
4189.69,1771.89,INT4__PWR_,BOTTOM_LAYER,13.9974,13.9974,-1.85057e-11
4189.69,1803.39,TOP_LAYER,INT1__GND_,13.9974,13.9974,-9.25284e-12
4189.69,1803.39,INT1__GND_,INT2__SIGN_,13.9974,13.9974,-9.98576e-12
4189.69,1803.39,INT2__SIGN_,INT3__SIGN_,13.9974,13.9974,-9.25284e-12
4189.69,1803.39,INT3__SIGN_,INT4__PWR_,13.9974,13.9974,-1.49786e-11
4189.69,1803.39,INT4__PWR_,BOTTOM_LAYER,13.9974,13.9974,-1.85057e-11
4199.85,4896.17,TOP_LAYER,INT1__GND_,0.00310517,0.00310517,-0
4199.85,4896.17,INT1__GND_,INT2__SIGN_,0.00310517,0.00310517,-6.09483e-16
4199.85,4896.17,INT2__SIGN_,INT3__SIGN_,0.00310517,0.00310517,-2.25899e-15
4199.85,4896.17,INT3__SIGN_,INT4__PWR_,0.00310517,0.00310517,-1.21897e-15
4199.85,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00310517,0.00310517,-0
4205.96,1079.73,TOP_LAYER,INT1__GND_,0.00233674,0.00233674,-0
4205.96,1079.73,INT1__GND_,INT2__SIGN_,0.00233674,0.00233674,-6.09483e-16
4205.96,1079.73,INT2__SIGN_,INT3__SIGN_,0.00233674,0.00233674,-0
4205.96,1079.73,INT3__SIGN_,INT4__PWR_,0.00233674,0.00233674,-6.09483e-16
4205.96,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00233674,0.00233674,-0
4229.06,1708.9,TOP_LAYER,INT1__GND_,13.9973,13.9973,-1.85057e-11
4229.06,1708.9,INT1__GND_,INT2__SIGN_,13.9973,13.9973,-1.49786e-11
4229.06,1708.9,INT2__SIGN_,INT3__SIGN_,13.9973,13.9973,-9.25284e-12
4229.06,1708.9,INT3__SIGN_,INT4__PWR_,13.9973,13.9973,-0
4229.06,1708.9,INT4__PWR_,BOTTOM_LAYER,13.9973,13.9973,9.25284e-12
4229.06,1740.4,TOP_LAYER,INT1__GND_,13.9973,13.9973,-1.85057e-11
4229.06,1740.4,INT1__GND_,INT2__SIGN_,13.9973,13.9973,-1.49786e-11
4229.06,1740.4,INT2__SIGN_,INT3__SIGN_,13.9973,13.9973,-9.25284e-12
4229.06,1740.4,INT3__SIGN_,INT4__PWR_,13.9973,13.9973,-0
4229.06,1740.4,INT4__PWR_,BOTTOM_LAYER,13.9973,13.9973,9.25284e-12
4229.06,1771.89,TOP_LAYER,INT1__GND_,13.9973,13.9973,-1.85057e-11
4229.06,1771.89,INT1__GND_,INT2__SIGN_,13.9973,13.9973,-1.74751e-11
4229.06,1771.89,INT2__SIGN_,INT3__SIGN_,13.9973,13.9973,-0
4229.06,1771.89,INT3__SIGN_,INT4__PWR_,13.9973,13.9973,2.49644e-12
4229.06,1771.89,INT4__PWR_,BOTTOM_LAYER,13.9973,13.9973,-0
4229.06,1803.39,TOP_LAYER,INT1__GND_,13.9972,13.9972,-9.25284e-12
4229.06,1803.39,INT1__GND_,INT2__SIGN_,13.9972,13.9972,-1.99715e-11
4229.06,1803.39,INT2__SIGN_,INT3__SIGN_,13.9972,13.9972,-9.25284e-12
4229.06,1803.39,INT3__SIGN_,INT4__PWR_,13.9972,13.9972,2.49644e-12
